stem,keep_frac,gtm_vs_gt_psnr_keep,unmasked_split,unmasked_psnr_full,unmasked_psnr_keep,unmasked_psnr_excl,native_prompt_split,native_prompt_psnr_full,native_prompt_psnr_keep,native_prompt_psnr_excl,masked_split,masked_psnr_full,masked_psnr_keep,masked_psnr_excl
DJI_0131,0.773664,39.85406494140625,test,28.313152313232422,29.00440216064453,26.54364013671875,test,27.606483459472656,28.03812026977539,26.38959503173828,train,7.7513813972473145,32.312286376953125,1.310689926147461
DJI_0132,0.7680906666666667,39.345157623291016,train,30.55391502380371,31.751310348510742,28.005794525146484,train,28.939552307128906,30.200279235839844,26.304412841796875,train,7.547341346740723,30.65800666809082,1.2168521881103516
DJI_0133,0.761232,39.200252532958984,train,29.51275634765625,30.588132858276367,27.21007537841797,train,28.802631378173828,29.908485412597656,26.455698013305664,train,7.4558820724487305,30.748321533203125,1.2511612176895142
DJI_0134,0.7587946666666666,39.71950912475586,train,31.09606170654297,32.39214324951172,28.515214920043945,train,30.377025604248047,31.909696578979492,27.50920867919922,train,7.530785083770752,31.82896614074707,1.3669203519821167
DJI_0135,0.756368,39.295345306396484,train,31.52138900756836,32.75582504272461,29.046302795410156,train,30.776235580444336,32.33159255981445,27.910465240478516,train,7.576498508453369,32.13950729370117,1.4553442001342773
DJI_0136,0.7515786666666666,39.41885757446289,train,31.387737274169922,32.42637634277344,29.229965209960938,train,30.856597900390625,32.38298416137695,28.076927185058594,train,7.635290145874023,31.218069076538086,1.6015076637268066
DJI_0137,0.7479733333333334,39.34686279296875,train,30.277292251586914,31.136585235595703,28.422523498535156,train,29.564895629882812,30.787961959838867,27.188385009765625,train,7.743203163146973,29.807729721069336,1.7779093980789185
DJI_0138,0.7458826666666667,39.15507507324219,train,29.31481170654297,29.626590728759766,28.510955810546875,train,29.026649475097656,29.96192741394043,27.071304321289062,test,7.637028694152832,22.156768798828125,1.8033196926116943
DJI_0139,0.7433333333333333,38.90821075439453,test,20.810741424560547,19.930557250976562,25.378280639648438,test,20.41323471069336,19.680435180664062,23.713726043701172,train,7.67315149307251,25.1676082611084,1.8247108459472656
DJI_0140,0.7109333333333333,38.67747116088867,train,26.888072967529297,27.259037017822266,26.09135627746582,train,27.270689010620117,28.24650001525879,25.52450942993164,train,7.118779182434082,28.354890823364258,1.752049446105957
DJI_0141,0.714496,38.682106018066406,train,29.7274169921875,30.432361602783203,28.344507217407227,train,29.655675888061523,31.074195861816406,27.35799789428711,train,7.208168983459473,29.453624725341797,1.7828330993652344
DJI_0142,0.715616,38.72441864013672,train,31.098407745361328,31.897350311279297,29.56686019897461,train,30.64205551147461,32.05536651611328,28.340118408203125,train,7.223945617675781,29.97295570373535,1.7795313596725464
DJI_0143,0.7165226666666666,39.276458740234375,train,32.16856384277344,33.095027923583984,30.44961929321289,train,31.5880126953125,33.15580368041992,29.118310928344727,train,7.2115678787231445,31.493789672851562,1.7483757734298706
DJI_0144,0.7173066666666666,39.748260498046875,train,34.17957305908203,35.707786560058594,31.74251937866211,train,33.1434211730957,35.40205383300781,30.070667266845703,train,7.135830879211426,32.64131164550781,1.6577649116516113
DJI_0145,0.717664,39.33173751831055,train,33.84730529785156,34.94285583496094,31.897361755371094,train,32.931602478027344,34.79943084716797,30.170433044433594,train,7.0307464599609375,32.32664489746094,1.54762601852417
DJI_0146,0.7178186666666667,39.401466369628906,train,33.626380920410156,34.66162109375,31.752525329589844,train,32.69940948486328,34.8836784362793,29.67728042602539,test,6.979022979736328,31.911739349365234,1.4943296909332275
DJI_0147,0.7180213333333333,39.12937545776367,test,32.220890045166016,33.70676040649414,29.82088279724121,test,32.07675552368164,34.00429916381836,29.260311126708984,train,6.912841796875,32.448883056640625,1.4237289428710938
DJI_0148,0.717984,39.08607482910156,train,32.74660110473633,34.325321197509766,30.25238037109375,train,32.49394989013672,34.76613235473633,29.403764724731445,train,6.8651814460754395,32.46224594116211,1.3765203952789307
DJI_0149,0.717248,39.9704704284668,train,33.66652297973633,35.21636199951172,31.208105087280273,train,32.98450469970703,35.563262939453125,29.6888370513916,train,6.808571815490723,32.689239501953125,1.3306785821914673
DJI_0150,0.716784,39.499629974365234,train,33.80491638183594,35.639976501464844,31.081424713134766,train,33.0628662109375,35.51426696777344,29.857994079589844,train,6.748928070068359,32.43211364746094,1.2785248756408691
DJI_0151,0.715184,39.71761703491211,train,33.39340591430664,35.072792053222656,30.827930450439453,train,33.109413146972656,35.15080261230469,30.227569580078125,train,6.73374080657959,31.953033447265625,1.2887327671051025
DJI_0152,0.7135733333333333,39.01424789428711,train,33.067501068115234,34.59868621826172,30.661476135253906,train,32.762996673583984,34.63449478149414,30.039501190185547,train,6.719473838806152,31.395015716552734,1.3001810312271118
DJI_0153,0.7109866666666667,39.24645233154297,train,31.869190216064453,33.441253662109375,29.44594383239746,train,31.644315719604492,33.32536315917969,29.116811752319336,train,6.667657852172852,30.74479103088379,1.2889294624328613
DJI_0154,0.7096266666666666,39.66937255859375,train,30.935108184814453,32.436519622802734,28.594247817993164,train,30.57438087463379,31.91279411315918,28.404415130615234,test,6.675304412841797,29.919185638427734,1.3194984197616577
DJI_0155,0.708656,38.73604202270508,test,29.84658432006836,31.619712829589844,27.256994247436523,test,29.498022079467773,30.55902671813965,27.65900421142578,train,6.690640926361084,29.76882553100586,1.3498777151107788
DJI_0156,0.7032586666666667,38.87274169921875,train,30.470863342285156,32.369041442871094,27.824722290039062,train,30.144046783447266,32.53821563720703,27.124311447143555,train,6.850907802581787,31.21834945678711,1.5858746767044067
DJI_0157,0.6978453333333333,39.48301315307617,train,31.046947479248047,32.66073989868164,28.699743270874023,train,30.506866455078125,32.61459732055664,27.74677276611328,train,6.812633991241455,30.883779525756836,1.6268119812011719
DJI_0158,0.696624,39.255531311035156,train,31.770856857299805,33.353111267089844,29.463499069213867,train,31.305850982666016,33.3171501159668,28.631378173828125,train,6.878291130065918,30.41265106201172,1.7115317583084106
DJI_0159,0.6944373333333334,38.46404266357422,train,32.08283996582031,33.30488967895508,30.158842086791992,train,31.88855743408203,33.37899398803711,29.68697738647461,train,6.934819221496582,29.85182762145996,1.8012561798095703
DJI_0160,0.6934293333333333,38.47017288208008,train,31.200260162353516,31.9747371673584,29.834821701049805,train,31.020353317260742,31.998655319213867,29.388113021850586,train,6.992932319641113,29.396636962890625,1.8755881786346436
DJI_0161,0.6931093333333334,39.1573371887207,train,30.322818756103516,30.85546875,29.316753387451172,train,30.145374298095703,30.865447998046875,28.857929229736328,train,7.005023002624512,29.159372329711914,1.8932280540466309
DJI_0162,0.6942186666666667,38.526275634765625,train,30.164318084716797,30.687522888183594,29.16862678527832,train,30.029687881469727,30.719091415405273,28.780597686767578,test,7.051174640655518,28.746976852416992,1.9257360696792603
DJI_0163,0.6931733333333333,39.349037170410156,test,30.53116798400879,31.12514877319336,29.429359436035156,test,30.327234268188477,31.117876052856445,28.94098472595215,train,7.25128698348999,31.402904510498047,2.1318063735961914
DJI_0164,0.6933546666666667,38.74635314941406,train,31.436599731445312,32.34439468383789,29.893871307373047,train,31.070213317871094,32.249908447265625,29.201099395751953,train,7.280953407287598,31.847122192382812,2.1578528881073
DJI_0165,0.6917546666666666,39.03835678100586,train,31.448604583740234,32.475975036621094,29.767282485961914,train,31.098127365112305,32.429744720458984,29.0770263671875,train,7.3050127029418945,32.11665725708008,2.2039101123809814
DJI_0166,0.690496,38.57012939453125,train,31.050514221191406,32.479244232177734,28.94082260131836,train,30.796161651611328,32.40840148925781,28.512514114379883,train,7.364607334136963,32.356048583984375,2.2807822227478027
DJI_0167,0.69136,38.39179611206055,train,31.000240325927734,32.60014724731445,28.720674514770508,train,30.756328582763672,32.55457305908203,28.302539825439453,train,7.423737049102783,32.51176071166992,2.3275740146636963
DJI_0168,0.6931466666666667,39.35519027709961,train,31.070335388183594,32.793128967285156,28.66562271118164,train,30.799867630004883,32.76447296142578,28.194475173950195,train,7.547077655792236,33.4617805480957,2.4241044521331787
DJI_0169,0.6940693333333333,38.06767272949219,train,31.245712280273438,33.06791687011719,28.747779846191406,train,30.969369888305664,33.01518249511719,28.292314529418945,train,7.565483093261719,33.14463424682617,2.430062770843506
DJI_0170,0.6941493333333333,39.07470703125,train,29.998332977294922,31.311534881591797,27.978302001953125,train,30.165929794311523,32.1463623046875,27.53880500793457,test,7.5783610343933105,32.35728454589844,2.443497896194458
DJI_0171,0.6923413333333334,38.98554229736328,test,27.356521606445312,29.30412483215332,24.77196502685547,test,27.820331573486328,28.945255279541016,26.02045440673828,train,7.560693740844727,31.48758316040039,2.453575849533081
DJI_0172,0.6935253333333333,38.604400634765625,train,29.168636322021484,31.722257614135742,26.145328521728516,train,28.825111389160156,31.441862106323242,25.762710571289062,train,7.682437896728516,31.56998634338379,2.558706760406494
DJI_0173,0.69296,38.918739318847656,train,30.252111434936523,32.9630012512207,27.13899803161621,train,29.44733428955078,32.56553649902344,26.11055564880371,train,7.731624603271484,31.079143524169922,2.6175200939178467
DJI_0174,0.6903146666666666,38.49497985839844,train,30.590290069580078,33.1479606628418,27.597148895263672,train,29.735546112060547,32.013824462890625,26.925390243530273,train,7.838240623474121,31.809614181518555,2.7594780921936035
DJI_0175,0.6868533333333333,38.97327423095703,train,31.214597702026367,33.710731506347656,28.29456329345703,train,30.158763885498047,32.24178695678711,27.520835876464844,train,7.878089427947998,31.705772399902344,2.8479413986206055
DJI_0176,0.6847786666666666,39.12604522705078,train,30.65435218811035,32.365867614746094,28.33059310913086,train,29.588565826416016,31.0726318359375,27.469894409179688,train,7.882771968841553,30.573575973510742,2.8849635124206543
DJI_0177,0.67592,38.665409088134766,train,28.637920379638672,29.930734634399414,26.771242141723633,train,27.461669921875,27.960559844970703,26.575565338134766,train,7.789306163787842,28.60845375061035,2.9202046394348145
DJI_0178,0.6732266666666666,38.33224868774414,train,28.071077346801758,29.425935745239258,26.161794662475586,train,26.823627471923828,27.289520263671875,25.997318267822266,test,7.7176713943481445,27.512109756469727,2.8909010887145996
DJI_0179,0.6031893333333334,38.483924865722656,test,22.857868194580078,21.597637176513672,25.971574783325195,test,21.458419799804688,20.137088775634766,24.836063385009766,train,7.024620056152344,27.441410064697266,3.0343177318573
DJI_0180,0.6042773333333333,38.95923614501953,train,23.539030075073242,22.164230346679688,27.190841674804688,train,22.12186050415039,20.56585693359375,26.780941009521484,train,7.05010986328125,28.484899520874023,3.0429201126098633
DJI_0181,0.6075146666666666,38.86383819580078,train,24.457096099853516,23.113725662231445,28.033493041992188,train,22.99297523498535,21.313251495361328,28.694351196289062,train,7.046730995178223,28.97212028503418,3.001934051513672
DJI_0182,0.6120053333333333,39.180908203125,train,25.043930053710938,24.305492401123047,26.54575538635254,train,23.573400497436523,22.41982650756836,26.412479400634766,train,7.004499435424805,29.850027084350586,2.9065821170806885
DJI_0183,0.592416,39.15184020996094,train,26.50030517578125,26.094703674316406,27.166885375976562,train,25.347274780273438,24.673568725585938,26.561500549316406,train,7.083013534545898,30.65822410583496,3.1964948177337646
DJI_0184,0.598912,38.755157470703125,train,29.613140106201172,30.36789894104004,28.685205459594727,train,28.295955657958984,28.352880477905273,28.21232032775879,train,6.960534572601318,29.795059204101562,3.0064942836761475
DJI_0185,0.604512,39.25547409057617,train,30.667606353759766,32.700828552246094,28.704627990722656,train,29.449993133544922,30.52786636352539,28.192089080810547,train,6.947098731994629,29.37295150756836,2.9334754943847656
DJI_0186,0.610512,38.681915283203125,train,30.29901123046875,33.579505920410156,27.672100067138672,train,29.57642364501953,31.76279067993164,27.481250762939453,test,6.888578414916992,28.364768981933594,2.812434196472168
DJI_0187,0.614704,38.663700103759766,test,28.444149017333984,31.682708740234375,25.79939842224121,test,28.252315521240234,31.019107818603516,25.81772232055664,train,6.8695969581604,28.878555297851562,2.7443840503692627
DJI_0188,0.617152,39.0727653503418,train,28.172452926635742,31.40711784362793,25.50876235961914,train,28.320724487304688,31.40296173095703,25.721818923950195,train,6.815702438354492,29.67023468017578,2.659878730773926
DJI_0189,0.630176,38.578067779541016,train,28.63759994506836,30.883787155151367,26.363628387451172,train,28.719623565673828,30.796340942382812,26.550918579101562,train,6.560262680053711,30.4522705078125,2.251397132873535
DJI_0190,0.634464,38.887489318847656,train,29.42254638671875,31.285314559936523,27.366731643676758,train,29.442726135253906,31.1307373046875,27.514314651489258,train,6.503514766693115,31.19535255432129,2.142180919647217
DJI_0191,0.6374666666666666,39.11164855957031,train,30.541473388671875,32.23273849487305,28.59030532836914,train,30.473899841308594,31.994709014892578,28.656923294067383,train,6.442252159118652,31.396303176879883,2.044588565826416
DJI_0192,0.6413546666666666,38.67017364501953,train,31.187358856201172,32.537757873535156,29.490901947021484,train,30.992183685302734,32.516639709472656,29.147024154663086,train,6.40688419342041,31.323341369628906,1.9625245332717896
DJI_0193,0.6463733333333334,39.11778259277344,train,31.08464813232422,32.03074645996094,29.75627899169922,train,30.799341201782227,32.30900192260742,28.933439254760742,train,6.393956661224365,30.610227584838867,1.8900519609451294
DJI_0194,0.6748053333333334,38.06089782714844,train,29.7145938873291,30.482891082763672,28.455039978027344,train,29.852506637573242,31.461477279663086,27.697616577148438,test,6.312958717346191,28.525447845458984,1.4520364999771118
DJI_0195,0.677056,38.07020568847656,test,29.73801040649414,30.639835357666016,28.29813003540039,test,29.873544692993164,31.615501403808594,27.587684631347656,train,6.360541343688965,30.131141662597656,1.4641718864440918
DJI_0196,0.6804053333333333,38.4194221496582,train,29.346725463867188,30.32284164428711,27.797792434692383,train,29.5915584564209,31.290935516357422,27.314228057861328,train,6.35712194442749,29.795072555541992,1.416527271270752
DJI_0197,0.6917226666666667,38.70835876464844,train,30.34613800048828,31.695098876953125,28.307371139526367,train,30.11857032775879,31.47930335998535,28.067724227905273,train,6.36669921875,29.559646606445312,1.2705408334732056
DJI_0198,0.693696,39.319740295410156,train,30.59647560119629,32.293426513671875,28.209714889526367,train,29.920116424560547,31.350107192993164,27.783954620361328,train,6.561035633087158,30.645017623901367,1.4343421459197998
DJI_0199,0.7007093333333333,38.67940139770508,train,30.086462020874023,31.789207458496094,27.632896423339844,train,30.25660514831543,31.771648406982422,27.979026794433594,train,6.678669452667236,30.627384185791016,1.4518771171569824
DJI_0200,0.6985333333333333,39.23264694213867,train,33.00537872314453,35.472145080566406,29.98619270324707,train,33.40601348876953,35.37469482421875,30.747148513793945,train,6.649233818054199,32.00296401977539,1.4504785537719727
DJI_0201,0.696144,38.83209991455078,train,32.902015686035156,34.61121368408203,30.483110427856445,train,33.11440658569336,34.589820861816406,30.913593292236328,train,6.63461446762085,32.942989349365234,1.468371868133545
DJI_0202,0.6910346666666667,38.84524917602539,train,32.741432189941406,35.116783142089844,29.858381271362305,train,33.36200714111328,35.46369934082031,30.671401977539062,test,6.613791465759277,32.28703308105469,1.5210247039794922
DJI_0203,0.6886773333333334,38.4514274597168,test,31.18915557861328,32.797542572021484,28.92404556274414,test,31.41349983215332,32.980159759521484,29.18657684326172,train,6.633468151092529,32.16077423095703,1.5739598274230957
DJI_0204,0.686256,38.65835189819336,train,31.155263900756836,33.66063690185547,28.235321044921875,train,31.164730072021484,33.94182586669922,28.082660675048828,train,6.696986198425293,32.5803337097168,1.6704373359680176
DJI_0205,0.6826666666666666,38.034996032714844,train,30.099872589111328,33.68626022338867,26.65741729736328,train,29.67095184326172,33.68920135498047,26.05665397644043,train,6.7737908363342285,30.80706024169922,1.8006755113601685
DJI_0206,0.6798346666666667,37.934024810791016,train,29.21560287475586,32.77696990966797,25.814706802368164,train,29.23625946044922,32.64237976074219,25.903438568115234,train,6.738369941711426,30.1485538482666,1.8055981397628784
DJI_0207,0.6391093333333333,38.12083435058594,train,26.54296112060547,28.200361251831055,24.606624603271484,train,27.097393035888672,28.672508239746094,25.225847244262695,train,6.134774208068848,27.560823440551758,1.7285642623901367
DJI_0208,0.6296373333333334,37.92096710205078,train,27.988378524780273,29.063196182250977,26.612567901611328,train,27.812408447265625,28.734230041503906,26.589841842651367,train,6.118204116821289,28.92455291748047,1.8188291788101196
DJI_0209,0.6292266666666667,38.19636917114258,train,28.669963836669922,29.759557723999023,27.282001495361328,train,28.582839965820312,29.32825469970703,27.55282974243164,train,6.11328649520874,29.40761375427246,1.8171888589859009
DJI_0210,0.629264,38.224361419677734,train,29.083351135253906,29.926774978637695,27.94525909423828,train,28.6575984954834,29.07973289489746,28.023448944091797,test,6.065511703491211,28.994272232055664,1.7701046466827393
DJI_0211,0.6295786666666666,38.03337478637695,test,27.985240936279297,28.648868560791016,27.04807472229004,test,27.379167556762695,27.47804832458496,27.216100692749023,train,6.098923683166504,28.796764373779297,1.8005990982055664
DJI_0212,0.6059146666666667,38.11144256591797,train,30.304931640625,31.605451583862305,28.85024070739746,train,29.60259246826172,30.61099624633789,28.401506423950195,train,6.048845291137695,29.610885620117188,2.0163514614105225
DJI_0213,0.605216,38.400081634521484,train,30.912311553955078,32.27064514160156,29.414758682250977,train,30.24622344970703,31.262006759643555,29.041412353515625,train,6.016204833984375,30.447628021240234,1.9892845153808594
DJI_0214,0.6045386666666667,37.6761474609375,train,31.4993953704834,32.85065460205078,30.011045455932617,train,30.697118759155273,31.631317138671875,29.571502685546875,train,6.042603492736816,30.807228088378906,2.0224180221557617
DJI_0215,0.605168,38.18828201293945,train,31.753040313720703,33.23405838012695,30.160720825195312,train,31.15851402282715,32.18351745605469,29.945451736450195,train,6.0743513107299805,30.759851455688477,2.0474185943603516
DJI_0216,0.604848,38.42133331298828,train,31.65977668762207,33.3247184753418,29.93543243408203,train,31.04571533203125,32.318077087402344,29.619556427001953,train,6.101503372192383,30.673227310180664,2.078322410583496
DJI_0217,0.6045066666666666,38.27996826171875,train,31.770408630371094,33.612579345703125,29.928083419799805,train,31.40972900390625,33.02650833129883,29.721487045288086,train,6.13234806060791,30.133377075195312,2.114201307296753
DJI_0218,0.605008,38.104896545410156,train,31.760486602783203,33.512847900390625,29.97488021850586,train,31.321632385253906,32.822845458984375,29.71502113342285,test,6.131098747253418,29.52385139465332,2.1090283393859863
DJI_0219,0.6045386666666667,38.54182052612305,test,31.225130081176758,32.78357696533203,29.578842163085938,test,30.489456176757812,32.29495620727539,28.67109489440918,train,6.167235374450684,29.294265747070312,2.151073455810547
DJI_0220,0.6051306666666667,38.27214050292969,train,31.73752212524414,33.50604248046875,29.94023895263672,train,31.032611846923828,32.49885177612305,29.451698303222656,train,6.119328498840332,28.93256378173828,2.0976345539093018
DJI_0221,0.6050026666666667,38.30405044555664,train,31.850929260253906,33.340152740478516,30.253353118896484,train,31.01151466369629,32.060752868652344,29.77712631225586,train,6.1576738357543945,28.670358657836914,2.1383728981018066
DJI_0222,0.6055573333333333,38.15192413330078,train,32.104881286621094,33.70609664916992,30.42166519165039,train,30.97604751586914,31.757343292236328,29.997337341308594,train,6.112974166870117,28.252342224121094,2.08891224861145
DJI_0223,0.605344,37.947322845458984,train,32.0761833190918,33.15924835205078,30.809833526611328,train,30.310951232910156,30.343921661376953,30.2608585357666,train,6.157257556915283,28.11979103088379,2.1362087726593018
DJI_0224,0.6046506666666667,38.80030059814453,train,32.00539016723633,32.39601516723633,31.468624114990234,train,29.962970733642578,29.17127799987793,31.548324584960938,train,6.237458229064941,27.680248260498047,2.2261457443237305
DJI_0225,0.6040853333333334,38.39540100097656,train,30.12392234802246,30.262144088745117,29.921152114868164,train,28.158767700195312,27.28177833557129,29.97270965576172,train,6.226372718811035,27.03498649597168,2.22422194480896
DJI_0226,0.602432,38.50263977050781,train,27.670080184936523,27.2939510345459,28.310401916503906,train,25.811786651611328,24.640111923217773,28.563024520874023,test,6.3509626388549805,26.711700439453125,2.3692216873168945
DJI_0227,0.601696,38.21182632446289,test,25.758941650390625,25.362567901611328,26.436038970947266,test,24.08740997314453,23.12199592590332,26.135982513427734,train,6.394596099853516,26.905380249023438,2.420036554336548
DJI_0228,0.559008,39.55399703979492,train,24.44568634033203,23.45114517211914,26.160459518432617,train,23.012413024902344,21.54995346069336,26.08859634399414,train,6.99675178527832,26.491905212402344,3.468414783477783
DJI_0229,0.5277226666666667,39.31283950805664,train,26.54432487487793,26.092971801757812,27.111248016357422,train,26.09626579284668,25.764923095703125,26.499116897583008,train,7.396978378295898,26.708309173583984,4.165889263153076
DJI_0230,0.5262613333333334,39.30261993408203,train,27.65867042541504,27.205543518066406,28.224546432495117,train,28.184812545776367,28.131061553955078,28.24531364440918,train,7.49174690246582,27.298585891723633,4.271096229553223
DJI_0231,0.5244,39.10084915161133,train,29.170162200927734,27.84860610961914,31.332338333129883,train,31.30721664428711,30.34762191772461,32.68971252441406,train,7.577169418334961,25.839786529541016,4.383699417114258
DJI_0232,0.524048,39.49555969238281,train,28.66189193725586,27.528701782226562,30.389877319335938,train,30.102968215942383,29.698612213134766,30.596588134765625,train,7.695000648498535,25.774333953857422,4.506196022033691
DJI_0233,0.5233226666666667,39.193721771240234,train,27.261520385742188,26.22916030883789,28.777162551879883,train,28.26347541809082,27.377220153808594,29.504390716552734,train,7.694577693939209,25.203815460205078,4.517341136932373
DJI_0234,0.522864,38.710044860839844,train,27.096406936645508,25.13127326965332,31.380027770996094,train,28.069055557250977,25.989139556884766,32.9262809753418,test,7.695383548736572,22.69033432006836,4.554298400878906
DJI_0235,0.62712,38.46615219116211,test,17.053668975830078,17.481264114379883,16.417715072631836,test,16.460094451904297,17.079757690429688,15.583577156066895,train,6.546584129333496,23.720054626464844,2.314805746078491
DJI_0236,0.688128,39.57481002807617,train,22.787687301635742,23.11374855041504,22.144641876220703,train,22.718599319458008,23.79907989501953,20.99846076965332,train,7.213568210601807,21.355741500854492,2.270028591156006
DJI_0237,0.6626506666666667,41.10789489746094,train,24.617441177368164,26.536712646484375,22.308732986450195,train,26.756837844848633,25.60422134399414,30.704315185546875,train,8.120965003967285,23.314477920532227,3.489687442779541
DJI_0238,1.0,47.51842498779297,train,23.72154998779297,23.72154998779297,nan,train,24.404708862304688,24.404708862304688,nan,train,25.512496948242188,25.512496948242188,nan
DJI_0239,1.0,47.33558654785156,train,25.061336517333984,25.061336517333984,nan,train,25.194475173950195,25.194475173950195,nan,train,25.869049072265625,25.869049072265625,nan
DJI_0240,1.0,48.032981872558594,train,32.64063262939453,32.64063262939453,nan,train,32.4836311340332,32.4836311340332,nan,train,33.88869094848633,33.88869094848633,nan
DJI_0241,1.0,48.286399841308594,train,34.68755340576172,34.68755340576172,nan,train,33.632144927978516,33.632144927978516,nan,train,32.96131896972656,32.96131896972656,nan
DJI_0242,1.0,48.20469284057617,train,31.853191375732422,31.853191375732422,nan,train,31.68695640563965,31.68695640563965,nan,test,31.633197784423828,31.633197784423828,nan
DJI_0243,1.0,48.12602996826172,test,30.457794189453125,30.457794189453125,nan,test,24.790346145629883,24.790346145629883,nan,train,31.868837356567383,31.868837356567383,nan
DJI_0244,1.0,47.89350891113281,train,31.528759002685547,31.528759002685547,nan,train,31.264677047729492,31.264677047729492,nan,train,32.14900588989258,32.14900588989258,nan
DJI_0245,1.0,47.841243743896484,train,31.65204620361328,31.65204620361328,nan,train,31.395904541015625,31.395904541015625,nan,train,32.360958099365234,32.360958099365234,nan
DJI_0246,1.0,47.727088928222656,train,31.923961639404297,31.923961639404297,nan,train,31.60366439819336,31.60366439819336,nan,train,32.68886184692383,32.68886184692383,nan
DJI_0247,1.0,47.633670806884766,train,32.304664611816406,32.304664611816406,nan,train,32.29131317138672,32.29131317138672,nan,train,32.94074630737305,32.94074630737305,nan
DJI_0248,1.0,47.577392578125,train,31.98415756225586,31.98415756225586,nan,train,31.961576461791992,31.961576461791992,nan,train,32.70649337768555,32.70649337768555,nan
DJI_0249,1.0,47.488216400146484,train,31.229515075683594,31.229515075683594,nan,train,31.18637466430664,31.18637466430664,nan,train,31.920669555664062,31.920669555664062,nan
DJI_0250,1.0,47.42673873901367,train,30.42799186706543,30.42799186706543,nan,train,30.397987365722656,30.397987365722656,nan,test,30.787006378173828,30.787006378173828,nan
DJI_0251,1.0,47.281375885009766,test,28.811731338500977,28.811731338500977,nan,test,28.893918991088867,28.893918991088867,nan,train,31.007482528686523,31.007482528686523,nan
DJI_0252,1.0,47.13971710205078,train,29.821800231933594,29.821800231933594,nan,train,29.930524826049805,29.930524826049805,nan,train,30.728139877319336,30.728139877319336,nan
DJI_0253,1.0,47.12009048461914,train,32.07743453979492,32.07743453979492,nan,train,32.39653778076172,32.39653778076172,nan,train,32.27004623413086,32.27004623413086,nan
DJI_0254,1.0,47.07147216796875,train,31.68940544128418,31.68940544128418,nan,train,32.00730895996094,32.00730895996094,nan,train,32.80998611450195,32.80998611450195,nan
DJI_0255,1.0,47.08015060424805,train,32.09187316894531,32.09187316894531,nan,train,32.2926139831543,32.2926139831543,nan,train,32.98963165283203,32.98963165283203,nan
DJI_0256,1.0,47.09864807128906,train,32.043983459472656,32.043983459472656,nan,train,32.04765319824219,32.04765319824219,nan,train,33.20052719116211,33.20052719116211,nan
DJI_0257,1.0,47.160499572753906,train,32.14176559448242,32.14176559448242,nan,train,32.33613204956055,32.33613204956055,nan,train,32.04009246826172,32.04009246826172,nan
DJI_0258,1.0,47.143497467041016,train,30.74383544921875,30.74383544921875,nan,train,31.094837188720703,31.094837188720703,nan,test,30.60076904296875,30.60076904296875,nan
DJI_0259,1.0,47.1717414855957,test,29.26530647277832,29.26530647277832,nan,test,29.435565948486328,29.435565948486328,nan,train,30.78496551513672,30.78496551513672,nan
DJI_0260,1.0,47.17179870605469,train,29.826244354248047,29.826244354248047,nan,train,29.99536895751953,29.99536895751953,nan,train,30.84032440185547,30.84032440185547,nan
DJI_0261,1.0,47.25513458251953,train,29.75992202758789,29.75992202758789,nan,train,29.89238739013672,29.89238739013672,nan,train,30.912988662719727,30.912988662719727,nan
DJI_0262,1.0,47.45233917236328,train,29.94304847717285,29.94304847717285,nan,train,29.87981605529785,29.87981605529785,nan,train,30.70098114013672,30.70098114013672,nan
DJI_0263,1.0,47.54726028442383,train,30.79960060119629,30.79960060119629,nan,train,30.693157196044922,30.693157196044922,nan,train,30.783329010009766,30.783329010009766,nan
DJI_0264,1.0,47.7253303527832,train,30.99331283569336,30.99331283569336,nan,train,31.586217880249023,31.586217880249023,nan,train,31.20584487915039,31.20584487915039,nan
DJI_0265,1.0,47.90025329589844,train,31.273712158203125,31.273712158203125,nan,train,31.812808990478516,31.812808990478516,nan,train,31.558147430419922,31.558147430419922,nan
DJI_0266,1.0,48.02791213989258,train,31.224565505981445,31.224565505981445,nan,train,31.797101974487305,31.797101974487305,nan,test,31.461265563964844,31.461265563964844,nan
DJI_0267,1.0,48.07968521118164,test,30.496864318847656,30.496864318847656,nan,test,30.26308822631836,30.26308822631836,nan,train,32.04639434814453,32.04639434814453,nan
DJI_0268,1.0,48.16101837158203,train,31.634567260742188,31.634567260742188,nan,train,31.755647659301758,31.755647659301758,nan,train,31.874711990356445,31.874711990356445,nan
DJI_0269,1.0,48.314186096191406,train,31.661582946777344,31.661582946777344,nan,train,31.59815788269043,31.59815788269043,nan,train,31.814918518066406,31.814918518066406,nan
DJI_0270,1.0,48.31645965576172,train,31.6591854095459,31.6591854095459,nan,train,31.84345245361328,31.84345245361328,nan,train,31.378013610839844,31.378013610839844,nan
DJI_0271,1.0,48.22713851928711,train,31.9207763671875,31.9207763671875,nan,train,32.16931915283203,32.16931915283203,nan,train,30.881698608398438,30.881698608398438,nan
DJI_0272,1.0,48.267635345458984,train,32.017181396484375,32.017181396484375,nan,train,32.30449295043945,32.30449295043945,nan,train,30.602359771728516,30.602359771728516,nan
DJI_0273,1.0,48.269676208496094,train,31.930940628051758,31.930940628051758,nan,train,32.34238052368164,32.34238052368164,nan,train,30.66912841796875,30.66912841796875,nan
